item_#,strUC,common_name,scientific_name,doi,url,editors,reviewer,start_date,end_date,publication_date
59f5ec7ae4b063d5d307e779,mBRDEx,Brush Deermouse,Peromyscus boylii,https://doi.org/10.5066/F72806QW,https://www.sciencebase.gov/catalog/item/59f5ec7ae4b063d5d307e779,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e1bee4b063d5d307daa9,mBRRAx,Brush Rabbit,Sylvilagus bachmani,https://doi.org/10.5066/F7VD6XHP,https://www.sciencebase.gov/catalog/item/59f5e1bee4b063d5d307daa9,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e1aae4b063d5d307da51,mBRRTx,Brown Rat,Rattus norvegicus,https://doi.org/10.5066/F7HM57GJ,https://www.sciencebase.gov/catalog/item/59f5e1aae4b063d5d307da51,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ec69e4b063d5d307e6d1,mBTJAx,Black-tailed Jackrabbit,Lepus californicus,https://doi.org/10.5066/F79G5KVC,https://www.sciencebase.gov/catalog/item/59f5ec69e4b063d5d307e6d1,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e25fe4b063d5d307de47,mBTKRx,Banner-tailed Kangaroo Rat,Dipodomys spectabilis,https://doi.org/10.5066/F74M93N7,https://www.sciencebase.gov/catalog/item/59f5e25fe4b063d5d307de47,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e259e4b063d5d307de1f,mBTWOx,Bushy-tailed Woodrat,Neotoma cinerea,https://doi.org/10.5066/F7WH2P2S,https://www.sciencebase.gov/catalog/item/59f5e259e4b063d5d307de1f,['Matthew Rubino'],Steve Williams,2008,2015,2018-07
59f5ebb4e4b063d5d307e0d3,mCADEx,California Deermouse,Peromyscus californicus,https://doi.org/10.5066/F7K64H7T,https://www.sciencebase.gov/catalog/item/59f5ebb4e4b063d5d307e0d3,['Nathan Tarr'],Matt Rubino,2008,2016,2018-07
59f5ec5ee4b063d5d307e683,mCALYx,Canadian Lynx,Lynx canadensis,https://doi.org/10.5066/F7N29W45,https://www.sciencebase.gov/catalog/item/59f5ec5ee4b063d5d307e683,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5ec3ce4b063d5d307e53d,mCAMYx,Californian Myotis,Myotis californicus,https://doi.org/10.5066/F7CJ8CGD,https://www.sciencebase.gov/catalog/item/59f5ec3ce4b063d5d307e53d,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e281e4b063d5d307deff,mCARIc,Woodland Caribou,Rangifer tarandus caribou,https://doi.org/10.5066/F7BV7FQS,https://www.sciencebase.gov/catalog/item/59f5e281e4b063d5d307deff,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e1ace4b063d5d307da57,mCARIx,Caribou,Rangifer tarandus,https://doi.org/10.5066/F7C8289W,https://www.sciencebase.gov/catalog/item/59f5e1ace4b063d5d307da57,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5e1abe4b063d5d307da55,mCASEx,California Sealion,Zalophus californianus,https://doi.org/10.5066/F7RR1XB2,https://www.sciencebase.gov/catalog/item/59f5e1abe4b063d5d307da55,['Thomas Laxson'],Jeff Lonneker,2008,2014,2018-07
59f5e269e4b063d5d307de7f,mCASQx,California Ground Squirrel,Otospermophilus beecheyi,https://doi.org/10.5066/F7736Q0S,https://www.sciencebase.gov/catalog/item/59f5e269e4b063d5d307de7f,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5ec69e4b063d5d307e6cd,mCAVOc,Amargosa Vole,Microtus californicus scirpensis,https://doi.org/10.5066/F70V8BXH,https://www.sciencebase.gov/catalog/item/59f5ec69e4b063d5d307e6cd,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5eba6e4b063d5d307e04f,mCAVOx,California Vole,Microtus californicus,https://doi.org/10.5066/F7M61JC6,https://www.sciencebase.gov/catalog/item/59f5eba6e4b063d5d307e04f,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e1d5e4b063d5d307db25,mCCDEx,Cactus Deermouse,Peromyscus eremicus,https://doi.org/10.5066/F7BZ656D,https://www.sciencebase.gov/catalog/item/59f5e1d5e4b063d5d307db25,['Nathan Tarr'],Nathan Tarr,2008,2016,2018-07
59f5ec3be4b063d5d307e53b,mCFCHx,California Chipmunk,Tamias obscurus,https://doi.org/10.5066/F7K64H5X,https://www.sciencebase.gov/catalog/item/59f5ec3be4b063d5d307e53b,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ec07e4b063d5d307e37d,mCGGSx,Cascade Golden-mantled Ground Squirrel,Callospermophilus saturatus,https://doi.org/10.5066/F73B5Z82,https://www.sciencebase.gov/catalog/item/59f5ec07e4b063d5d307e37d,['Nathan Tarr'],Matt Rubino,2008,2015,2018-07
59f5e1a2e4b063d5d307da33,mCGMOx,Chihuahuan Grasshopper Mouse,Onychomys arenicola,https://doi.org/10.5066/F7JD4VZ4,https://www.sciencebase.gov/catalog/item/59f5e1a2e4b063d5d307da33,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ec45e4b063d5d307e59d,mCGSHx,Cockrum's Gray Shrew,Notiosorex cockrumi,https://doi.org/10.5066/F7DN4476,https://www.sciencebase.gov/catalog/item/59f5ec45e4b063d5d307e59d,['Adam Radel'],Matt Rubino,2008,2014,2018-07
59f5ebf4e4b063d5d307e2d7,mCHITx,Chital,Axis axis,https://doi.org/10.5066/F7Q52NPF,https://www.sciencebase.gov/catalog/item/59f5ebf4e4b063d5d307e2d7,['Matthew Rubino'],Steve Williams,2008,2016,2018-07
59f5ec62e4b063d5d307e6a1,mCHPMx,Chihuahuan Pocket Mouse,Chaetodipus eremicus,https://doi.org/10.5066/F7ZP457X,https://www.sciencebase.gov/catalog/item/59f5ec62e4b063d5d307e6a1,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5eb9ee4b063d5d307e001,mCISHx,Cinereus Shrew,Sorex cinereus,https://doi.org/10.5066/F7QN65TS,https://www.sciencebase.gov/catalog/item/59f5eb9ee4b063d5d307e001,['Ken Boykin'],Nathan Tarr,2008,2014,2018-07
59f5ec28e4b063d5d307e4a1,mCKRAx,California Kangaroo Rat,Dipodomys californicus,https://doi.org/10.5066/F7GF0SNG,https://www.sciencebase.gov/catalog/item/59f5ec28e4b063d5d307e4a1,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ebc4e4b063d5d307e145,mCLCHx,Cliff Chipmunk,Tamias dorsalis,https://doi.org/10.5066/F7NP23DS,https://www.sciencebase.gov/catalog/item/59f5ebc4e4b063d5d307e145,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e1f1e4b063d5d307dbb3,mCLEBx,Californian Leaf-nosed Bat,Macrotus californicus,https://doi.org/10.5066/F7HX1BNM,https://www.sciencebase.gov/catalog/item/59f5e1f1e4b063d5d307dbb3,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5ebc4e4b063d5d307e147,mCLOBx,Curasoan Long-nosed Bat,Leptonycteris curasoae,https://doi.org/10.5066/F79022X3,https://www.sciencebase.gov/catalog/item/59f5ebc4e4b063d5d307e147,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec2de4b063d5d307e4cd,mCMMUx,Common Muskrat,Ondatra zibethicus,https://doi.org/10.5066/F7FX78J3,https://www.sciencebase.gov/catalog/item/59f5ec2de4b063d5d307e4cd,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e1cfe4b063d5d307db07,mCNDEx,Canyon Deermouse,Peromyscus crinitus,https://doi.org/10.5066/F74M93JW,https://www.sciencebase.gov/catalog/item/59f5e1cfe4b063d5d307db07,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e255e4b063d5d307de09,mCOCHx,Colorado Chipmunk,Tamias quadrivittatus,https://doi.org/10.5066/F7NS0SZH,https://www.sciencebase.gov/catalog/item/59f5e255e4b063d5d307de09,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ec4fe4b063d5d307e5f7,mCODEx,Cotton Deermouse,Peromyscus gossypinus,https://doi.org/10.5066/F70V8BSQ,https://www.sciencebase.gov/catalog/item/59f5ec4fe4b063d5d307e5f7,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ec50e4b063d5d307e607,mCOORx,Coues' Oryzomys,Oryzomys couesi,https://doi.org/10.5066/F7J1027W,https://www.sciencebase.gov/catalog/item/59f5ec50e4b063d5d307e607,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e267e4b063d5d307de75,mCOPEx,Collared Peccary,Pecari tajacu,https://doi.org/10.5066/F7BP01X4,https://www.sciencebase.gov/catalog/item/59f5e267e4b063d5d307de75,['Matthew Rubino'],Nathan Tarr,2008,2015,2018-07
59f5e2a7e4b063d5d307dfd7,mCOSQx,Columbian Ground Squirrel,Urocitellus columbianus,https://doi.org/10.5066/F7W37V9R,https://www.sciencebase.gov/catalog/item/59f5e2a7e4b063d5d307dfd7,['Nathan Tarr'],Matt Rubino,2008,2015,2018-07
59f5e20ae4b063d5d307dc45,mCOUGc,Florida Panther,Puma concolor coryi,https://doi.org/10.5066/F7FJ2FVH,https://www.sciencebase.gov/catalog/item/59f5e20ae4b063d5d307dc45,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e202e4b063d5d307dc11,mCOUGx,Cougar,Puma concolor,https://doi.org/10.5066/F76W9968,https://www.sciencebase.gov/catalog/item/59f5e202e4b063d5d307dc11,"['Matthew Rubino', 'Thomas Laxson']",Jeff Lonneker,2008,2014,2018-07
59f5e1a1e4b063d5d307da2a,mCOYOx,Coyote,Canis latrans,https://doi.org/10.5066/F7TB15X2,https://www.sciencebase.gov/catalog/item/59f5e1a1e4b063d5d307da2a,['Matthew Rubino'],Matt Rubino,2008,2014,2018-07
59f5ec08e4b063d5d307e389,mCOYPx,Coypu,Myocastor coypus,https://doi.org/10.5066/F7FF3RH3,https://www.sciencebase.gov/catalog/item/59f5ec08e4b063d5d307e389,['Matthew Rubino'],Nathan Tarr,2008,2016,2018-07
59f5ebe9e4b063d5d307e26f,mCPGOx,Camas Pocket Gopher,Thomomys bulbivorus,https://doi.org/10.5066/F77M06Z1,https://www.sciencebase.gov/catalog/item/59f5ebe9e4b063d5d307e26f,['Nathan Tarr'],Matt Rubino,2008,2015,2018-07
59f5ebf3e4b063d5d307e2cf,mCPMOx,California Pocket Mouse,Chaetodipus californicus,https://doi.org/10.5066/F76D5RZ5,https://www.sciencebase.gov/catalog/item/59f5ebf3e4b063d5d307e2cf,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ebd8e4b063d5d307e1e3,mCRGSx,Crawford's Gray Shrew,Notiosorex crawfordi,https://doi.org/10.5066/F72N5177,https://www.sciencebase.gov/catalog/item/59f5ebd8e4b063d5d307e1e3,['Nathan Tarr'],Matt Rubino,2008,2014,2018-07
59f5ec75e4b063d5d307e745,mCRVOx,Creeping Vole,Microtus oregoni,https://doi.org/10.5066/F7PK0F59,https://www.sciencebase.gov/catalog/item/59f5ec75e4b063d5d307e745,['Matthew Rubino'],Nathan Tarr,2008,2015,2018-07
59f5ec50e4b063d5d307e605,mCSMOx,Coast Mole,Scapanus orarius,https://doi.org/10.5066/F7668C78,https://www.sciencebase.gov/catalog/item/59f5ec50e4b063d5d307e605,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ec74e4b063d5d307e739,mCTKRx,Chisel-toothed Kangaroo Rat,Dipodomys microps,https://doi.org/10.5066/F7CF9P8S,https://www.sciencebase.gov/catalog/item/59f5ec74e4b063d5d307e739,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ec43e4b063d5d307e583,mCTPGx,Central Texas Pocket Gopher,Geomys texensis,https://doi.org/10.5066/F73R0RZS,https://www.sciencebase.gov/catalog/item/59f5ec43e4b063d5d307e583,"['Matthew Rubino', 'Thomas Laxson']",Nathan Tarr,2008,2013,2018-07
59f5e28ae4b063d5d307df2f,mCVMYx,Cave Myotis,Myotis velifer,https://doi.org/10.5066/F7JQ1040,https://www.sciencebase.gov/catalog/item/59f5e28ae4b063d5d307df2f,['Matthew Rubino'],Matt Rubino,2008,2013,2018-07
59f5e1eee4b063d5d307dba1,mDECOx,Desert Cottontail,Sylvilagus audubonii,https://doi.org/10.5066/F7D799HM,https://www.sciencebase.gov/catalog/item/59f5e1eee4b063d5d307dba1,['Matthew Rubino'],Nathan Tarr,2008,2015,2018-07
59f5ec50e4b063d5d307e603,mDEWOx,Desert Woodrat,Neotoma lepida,https://doi.org/10.5066/F7GX49K4,https://www.sciencebase.gov/catalog/item/59f5ec50e4b063d5d307e603,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e285e4b063d5d307df1b,mDFWOs,San Joaquin Valley Wood Rat,Neotoma fuscipes riparia,https://doi.org/10.5066/F7610Z9F,https://www.sciencebase.gov/catalog/item/59f5e285e4b063d5d307df1b,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5eba9e4b063d5d307e071,mDFWOx,Dusky-footed Woodrat,Neotoma fuscipes,https://doi.org/10.5066/F7Z89BFF,https://www.sciencebase.gov/catalog/item/59f5eba9e4b063d5d307e071,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ebf3e4b063d5d307e2cd,mDKMOn,Fletcher Kangaroo Mouse,Microdipodops megacephalus nasutus,https://doi.org/10.5066/F72806MJ,https://www.sciencebase.gov/catalog/item/59f5ebf3e4b063d5d307e2cd,['Matthew Rubino'],Steve Williams,2008,2013,2018-07
59f5eb9ee4b063d5d307e005,mDKMOx,Dark Kangaroo Mouse,Microdipodops megacephalus,https://doi.org/10.5066/F7KH0MCF,https://www.sciencebase.gov/catalog/item/59f5eb9ee4b063d5d307e005,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e202e4b063d5d307dc13,mDKRAx,Desert Kangaroo Rat,Dipodomys deserti,https://doi.org/10.5066/F7M61JF3,https://www.sciencebase.gov/catalog/item/59f5e202e4b063d5d307dc13,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5e23ee4b063d5d307dd6f,mDOSQx,Douglas's Squirrel,Tamiasciurus douglasii,https://doi.org/10.5066/F7TH8KR5,https://www.sciencebase.gov/catalog/item/59f5e23ee4b063d5d307dd6f,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5eba9e4b063d5d307e073,mDPGOx,Desert Pocket Gopher,Geomys arenarius,https://doi.org/10.5066/F7610ZGP,https://www.sciencebase.gov/catalog/item/59f5eba9e4b063d5d307e073,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebb3e4b063d5d307e0c7,mDPMOx,Desert Pocket Mouse,Chaetodipus penicillatus,https://doi.org/10.5066/F7R210DW,https://www.sciencebase.gov/catalog/item/59f5ebb3e4b063d5d307e0c7,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e1d0e4b063d5d307db0b,mDUSHx,Dusky Shrew,Sorex monticolus,https://doi.org/10.5066/F7J965J6,https://www.sciencebase.gov/catalog/item/59f5e1d0e4b063d5d307db0b,['Nathan Tarr'],Matt Rubino,2008,2014,2018-07
59f5e267e4b063d5d307de71,mDWSHx,Dwarf Shrew,Sorex nanus,https://doi.org/10.5066/F7GF0SPX,https://www.sciencebase.gov/catalog/item/59f5e267e4b063d5d307de71,['Thomas Laxson'],Jeff Lonneker,2008,2013,2018-07
59f5e248e4b063d5d307ddaf,mDZRAx,Dulzura Kangaroo Rat,Dipodomys simulans,https://doi.org/10.5066/F7DJ5DS1,https://www.sciencebase.gov/catalog/item/59f5e248e4b063d5d307ddaf,['Matthew Rubino'],Nathan Tarr,2008,2015,2018-07
59f5e267e4b063d5d307de73,mEACHx,Eastern Chipmunk,Tamias striatus,https://doi.org/10.5066/F7057DZH,https://www.sciencebase.gov/catalog/item/59f5e267e4b063d5d307de73,['Matthew Rubino'],Nathan Tarr,2008,2016,2018-07
59f5ec72e4b063d5d307e729,mEACOx,Eastern Cottontail,Sylvilagus floridanus,https://doi.org/10.5066/F7PR7V1V,https://www.sciencebase.gov/catalog/item/59f5ec72e4b063d5d307e729,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5ec55e4b063d5d307e633,mEAMOa,Anastasia Island Mole,Scalopus aquaticus anastasae,https://doi.org/10.5066/F72806RB,https://www.sciencebase.gov/catalog/item/59f5ec55e4b063d5d307e633,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5eb9ee4b063d5d307e003,mEAMOt,Presidio Mole,Scalopus aquaticus texanus,https://doi.org/10.5066/F7ZC81Z3,https://www.sciencebase.gov/catalog/item/59f5eb9ee4b063d5d307e003,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e268e4b063d5d307de79,mEAMOx,Eastern Mole,Scalopus aquaticus,https://doi.org/10.5066/F7125RRG,https://www.sciencebase.gov/catalog/item/59f5e268e4b063d5d307de79,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e23ee4b063d5d307dd73,mEAPIx,Eastern Pipistrelle,Pipistrellus subflavus,https://doi.org/10.5066/F7ZP4551,https://www.sciencebase.gov/catalog/item/59f5e23ee4b063d5d307dd73,"['Nathan Tarr', 'Thomas Laxson']",Matt Rubino,2008,2013,2018-07
59f5e24ce4b063d5d307ddcf,mEAWOs,Key Largo Woodrat,Neotoma floridana smalli,https://doi.org/10.5066/F7RB73Q6,https://www.sciencebase.gov/catalog/item/59f5e24ce4b063d5d307ddcf,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e235e4b063d5d307dd3d,mEAWOx,Eastern Woodrat,Neotoma floridana,https://doi.org/10.5066/F7TX3DDV,https://www.sciencebase.gov/catalog/item/59f5e235e4b063d5d307dd3d,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e202e4b063d5d307dc15,mEBSQx,Eastern Gray Squirrel,Sciurus carolinensis,https://doi.org/10.5066/F7C828D7,https://www.sciencebase.gov/catalog/item/59f5e202e4b063d5d307dc15,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5e225e4b063d5d307dce7,mEFSQa,Mangrove Fox Squirrel,Sciurus niger avicennia,https://doi.org/10.5066/F7348JH9,https://www.sciencebase.gov/catalog/item/59f5e225e4b063d5d307dce7,['Matthew Rubino'],Steve Williams,2008,2013,2018-07
59f5e2a3e4b063d5d307dfc1,mEFSQc,Delmarva Fox Squirrel,Sciurus niger cinereus,https://doi.org/10.5066/F77H1HPH,https://www.sciencebase.gov/catalog/item/59f5e2a3e4b063d5d307dfc1,['Matthew Rubino'],Steve Williams,2008,2013,2018-07
59f5ec43e4b063d5d307e587,mEFSQx,Eastern Fox Squirrel,Sciurus niger,https://doi.org/10.5066/F7765DD3,https://www.sciencebase.gov/catalog/item/59f5ec43e4b063d5d307e587,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5ebf3e4b063d5d307e2cb,mEHMOx,Eastern Harvest Mouse,Reithrodontomys humulis,https://doi.org/10.5066/F7W66JVV,https://www.sciencebase.gov/catalog/item/59f5ebf3e4b063d5d307e2cb,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5e1a4e4b063d5d307da3b,mEHVOx,Eastern Heather Vole,Phenacomys ungava,https://doi.org/10.5066/F78K784Q,https://www.sciencebase.gov/catalog/item/59f5e1a4e4b063d5d307da3b,['Matthew Rubino'],Steve Williams,2008,2015,2018-07
59f5ebcee4b063d5d307e19b,mELK1r,Roosevelt Elk,Cervus elaphus roosevelti,https://doi.org/10.5066/F7RF5T4J,https://www.sciencebase.gov/catalog/item/59f5ebcee4b063d5d307e19b,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ebdee4b063d5d307e203,mELK1t,Tule Elk,Cervus elaphus nannodes,https://doi.org/10.5066/F7ZS2VMD,https://www.sciencebase.gov/catalog/item/59f5ebdee4b063d5d307e203,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e1e6e4b063d5d307db71,mELK1x,Elk,Cervus elaphus,https://doi.org/10.5066/F7RB73MV,https://www.sciencebase.gov/catalog/item/59f5e1e6e4b063d5d307db71,"['Jocelyn Aycrigg', 'Matthew Rubino']",Nathan Tarr,2008,2014,2018-07
59f5e249e4b063d5d307ddbb,mERBAx,Eastern Red Bat,Lasiurus borealis,https://doi.org/10.5066/F7CC0ZPC,https://www.sciencebase.gov/catalog/item/59f5e249e4b063d5d307ddbb,"['Nathan Tarr', 'Thomas Laxson']",Matt Rubino,2008,2013,2018-07
59f5e1f0e4b063d5d307dbaf,mERMIx,Ermine,Mustela erminea,https://doi.org/10.5066/F7MP529V,https://www.sciencebase.gov/catalog/item/59f5e1f0e4b063d5d307dbaf,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5ebe5e4b063d5d307e24d,mESFMx,Eastern Small-footed Myotis,Myotis leibii,https://doi.org/10.5066/F7GX49MK,https://www.sciencebase.gov/catalog/item/59f5ebe5e4b063d5d307e24d,['Adam Radel'],Matt Rubino,2008,2013,2018-07
59f5e210e4b063d5d307dc69,mESSKx,Eastern Spotted Skunk,Spilogale putorius,https://doi.org/10.5066/F73F4NPC,https://www.sciencebase.gov/catalog/item/59f5e210e4b063d5d307dc69,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5e297e4b063d5d307df81,mESTSx,Elliot's Short-tailed Shrew,Blarina hylophaga,https://doi.org/10.5066/F7K64H6C,https://www.sciencebase.gov/catalog/item/59f5e297e4b063d5d307df81,['Nathan Tarr'],Matt Rubino,2008,2014,2018-07
59f5ebf5e4b063d5d307e2e5,mEVBAx,Evening Bat,Nycticeius humeralis,https://doi.org/10.5066/F73X85TQ,https://www.sciencebase.gov/catalog/item/59f5ebf5e4b063d5d307e2e5,"['Nathan Tarr', 'Thomas Laxson']",Matt Rubino,2008,2013,2018-07
59f5e1afe4b063d5d307da67,mFADEx,Fallow Deer,Dama dama,https://doi.org/10.5066/F7FF3RGN,https://www.sciencebase.gov/catalog/item/59f5e1afe4b063d5d307da67,['Matthew Rubino'],Nathan Tarr,2008,2016,2018-07
59f5e24ae4b063d5d307ddbd,mFBBAx,Florida Bonneted Bat,Eumops floridanus,https://doi.org/10.5066/F7C53JW5,https://www.sciencebase.gov/catalog/item/59f5e24ae4b063d5d307ddbd,['Nathan Tarr'],Steve Williams,2008,2013,2018-07
59f5ec45e4b063d5d307e5a1,mFGSQx,Franklin's Ground Squirrel,Poliocitellus franklinii,https://doi.org/10.5066/F77S7MWG,https://www.sciencebase.gov/catalog/item/59f5ec45e4b063d5d307e5a1,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5e281e4b063d5d307defd,mFHMOx,Fulvous Harvest Mouse,Reithrodontomys fulvescens,https://doi.org/10.5066/F7416W5G,https://www.sciencebase.gov/catalog/item/59f5e281e4b063d5d307defd,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ebe3e4b063d5d307e239,mFISHx,Fisher,Martes pennanti,https://doi.org/10.5066/F7QR4W3B,https://www.sciencebase.gov/catalog/item/59f5ebe3e4b063d5d307e239,['Ken Boykin'],Jeff Lonneker,2008,2013,2018-07
59f5e253e4b063d5d307ddf5,mFLDEx,Florida Deermouse,Podomys floridanus,https://doi.org/10.5066/F72N51FX,https://www.sciencebase.gov/catalog/item/59f5e253e4b063d5d307ddf5,['Adam Radel'],Steve Williams,2008,2014,2018-07
59f5ebdfe4b063d5d307e209,mFOSHx,Fog Shrew,Sorex sonomae,https://doi.org/10.5066/F7DB80V1,https://www.sciencebase.gov/catalog/item/59f5ebdfe4b063d5d307e209,['Nathan Tarr'],Matt Rubino,2008,2014,2018-07
59f5e260e4b063d5d307de4b,mFRMYx,Fringed Myotis,Myotis thysanodes,https://doi.org/10.5066/F7NZ86RJ,https://www.sciencebase.gov/catalog/item/59f5e260e4b063d5d307de4b,"['Ken Boykin', 'Thomas Laxson']",Jeff Lonneker,2008,2013,2018-07
59f5ebfbe4b063d5d307e319,mGBBAx,Greater Bonneted Bat,Eumops perotis,https://doi.org/10.5066/F78K7838,https://www.sciencebase.gov/catalog/item/59f5ebfbe4b063d5d307e319,"['Ken Boykin', 'Nathan Tarr']",Jeff Lonneker,2008,2013,2018-07
59f5ec51e4b063d5d307e611,mGBPMx,Great Basin Pocket Mouse,Perognathus parvus,https://doi.org/10.5066/F7ZW1K14,https://www.sciencebase.gov/catalog/item/59f5ec51e4b063d5d307e611,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec1be4b063d5d307e43b,mGCCHx,Gray-collared Chipmunk,Tamias cinereicollis,https://doi.org/10.5066/F7ZC821D,https://www.sciencebase.gov/catalog/item/59f5ec1be4b063d5d307e43b,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ec3fe4b063d5d307e561,mGCKRx,Gulf Coast Kangaroo Rat,Dipodomys compactus,https://doi.org/10.5066/F7Z31XPV,https://www.sciencebase.gov/catalog/item/59f5ec3fe4b063d5d307e561,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5ec03e4b063d5d307e361,mGEMSx,Gemsbok,Oryx gazella,https://doi.org/10.5066/F74Q7T14,https://www.sciencebase.gov/catalog/item/59f5ec03e4b063d5d307e361,['Matthew Rubino'],Nathan Tarr,2008,2016,2018-07
59f5e1bfe4b063d5d307daaf,mGFCHx,Gray-footed Chipmunk,Tamias canipes,https://doi.org/10.5066/F7057F3Q,https://www.sciencebase.gov/catalog/item/59f5e1bfe4b063d5d307daaf,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5ec53e4b063d5d307e629,mGFSEx,Guadalupe Fur Seal,Arctocephalus townsendi,https://doi.org/10.5066/F7W95874,https://www.sciencebase.gov/catalog/item/59f5ec53e4b063d5d307e629,['Thomas Laxson'],Jeff Lonneker,2008,2014,2018-07
59f5e1bfe4b063d5d307dab1,mGKRAx,Giant Kangaroo Rat,Dipodomys ingens,https://doi.org/10.5066/F73J3C33,https://www.sciencebase.gov/catalog/item/59f5e1bfe4b063d5d307dab1,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
59f5ec68e4b063d5d307e6c5,mGMGSb,San Bernardino Golden-mantled Ground Squirrel,Callospermophilus lateralis bernardinus,https://doi.org/10.5066/F70Z729S,https://www.sciencebase.gov/catalog/item/59f5ec68e4b063d5d307e6c5,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5eb9fe4b063d5d307e009,mGMGSx,Golden-mantled Ground Squirrel,Callospermophilus lateralis,https://doi.org/10.5066/F7CR5SFV,https://www.sciencebase.gov/catalog/item/59f5eb9fe4b063d5d307e009,['Matthew Rubino'],Nathan Tarr,2008,2013,2018-07
59f5e266e4b063d5d307de6b,mGOMOx,Golden Mouse,Ochrotomys nuttalli,https://doi.org/10.5066/F7NV9H9S,https://www.sciencebase.gov/catalog/item/59f5e266e4b063d5d307de6b,['Matthew Rubino'],Steve Williams,2008,2014,2018-07
59f5ec24e4b063d5d307e47f,mGPDOx,Gunnison's Prairie Dog,Cynomys gunnisoni,https://doi.org/10.5066/F7K936Q1,https://www.sciencebase.gov/catalog/item/59f5ec24e4b063d5d307e47f,['Adam Radel'],Jeff Lonneker,2008,2013,2018-07
59f5ebc3e4b063d5d307e141,mGRFOx,Gray Fox,Urocyon cinereoargenteus,https://doi.org/10.5066/F7V40T9Q,https://www.sciencebase.gov/catalog/item/59f5ebc3e4b063d5d307e141,['Matthew Rubino'],Nathan Tarr,2008,2014,2018-07
